date,rig_count,rig_country_canada,rig_country_united_states,rig_basin_ardmore_woodford,rig_basin_arkoma_woodford,rig_basin_barnett,rig_basin_cana_woodford,rig_basin_dj-niobrara,rig_basin_eagle_ford,rig_basin_fayetteville,rig_basin_granite_wash,rig_basin_haynesville,rig_basin_marcellus,rig_basin_mississippian,rig_basin_other,rig_basin_permian,rig_basin_utica,rig_basin_williston,rig_drillfor_gas,rig_drillfor_miscellaneous,rig_drillfor_oil,rig_state_alabama,rig_state_alaska,rig_state_alberta,rig_state_arizona,rig_state_arkansas,rig_state_british_columbia,rig_state_california,rig_state_colorado,rig_state_florida,rig_state_hawaii,rig_state_idaho,rig_state_illinois,rig_state_indiana,rig_state_kansas,rig_state_kentucky,rig_state_louisiana,rig_state_manitoba,rig_state_michigan,rig_state_mississippi,rig_state_montana,rig_state_nebraska,rig_state_nevada,rig_state_new_mexico,rig_state_new_york,rig_state_newfoundland_and_labrador,rig_state_nl_offshore,rig_state_north_dakota,rig_state_nova_scotia,rig_state_ohio,rig_state_oklahoma,rig_state_oregon,rig_state_pennsylvania,rig_state_saskatchewan,rig_state_south_dakota,rig_state_texas,rig_state_utah,rig_state_virginia,rig_state_west_virginia,rig_state_wyoming,rig_traj_directional,rig_traj_horizontal,rig_traj_other,rig_traj_vertical
2024-01-01,818.0,197.75,620.25,2.0,1.0,1.0,22.0,12.75,54.25,0.0,2.0,42.5,28.25,1.5,295.25,309.25,12.75,33.5,197.5,2.75,617.75,0.0,10.0,140.5,0.0,0.0,21.25,4.75,16.25,0.0,0.0,0.0,0.0,0.0,1.5,0.0,42.25,3.25,1.0,0.0,1.25,0.0,0.0,97.75,0.0,0.0,0.5,32.25,0.0,12.75,42.75,0.0,20.0,32.25,0.0,306.25,12.5,0.0,8.25,10.75,52.25,744.25,0.0,21.5
2024-02-01,854.5,232.25,622.25,1.5,1.0,0.25,22.0,12.25,52.0,0.0,3.0,42.0,30.5,2.0,328.75,312.5,12.75,34.0,210.25,3.0,641.25,0.0,10.25,163.5,0.0,0.0,26.0,5.75,16.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,44.25,4.0,0.25,0.0,2.0,0.0,0.0,100.5,0.0,0.0,0.0,32.0,0.0,12.75,42.25,0.0,22.75,38.75,0.0,301.0,12.25,0.0,7.75,11.0,55.0,765.25,0.0,34.25
2024-03-01,821.6,196.6,625.0,1.0,1.0,0.0,21.2,11.8,53.8,0.0,3.8000000000000003,38.2,31.0,2.0,296.8,315.0,12.0,34.0,195.6,3.2,622.8,0.0,13.4,146.79999999999998,0.0,0.0,26.8,6.0,15.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.2,2.8,0.0,0.0,2.0,0.0,0.0,106.6,0.0,0.0,0.0,32.0,0.0,12.0,44.4,0.0,22.4,20.2,0.0,293.59999999999997,12.0,0.0,8.6,11.0,57.2,730.6,0.2,33.6
2024-04-01,747.75,130.5,617.25,0.75,1.0,0.0,21.5,10.75,55.25,0.0,4.5,34.0,29.75,1.25,226.5,317.0,11.5,34.0,175.25,2.0,570.5,0.0,14.0,99.25,0.0,0.0,23.25,3.0,14.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,38.5,0.0,0.0,0.0,2.0,0.0,0.0,108.0,0.0,0.0,1.5,32.0,0.0,11.5,44.5,0.0,21.75,6.5,0.0,296.0,12.0,0.0,8.0,11.0,57.75,674.25,0.0,15.75
2024-05-01,722.0,119.6,602.4,4.0,1.0,0.0,20.6,10.0,51.2,0.0,4.8,35.0,28.0,0.4,209.6,312.8,10.6,34.0,158.0,4.0,560.0,0.0,9.0,86.2,0.0,0.0,18.2,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.4,0.4,0.0,2.0,0.0,0.0,107.8,0.0,0.0,2.2,32.0,0.0,10.6,43.4,0.0,21.2,12.6,0.0,289.0,11.8,0.0,7.2,11.0,49.4,653.4,0.0,19.2
2024-06-01,749.5,161.25,588.25,5.25,1.0,0.0,16.75,10.0,49.75,0.0,3.25,35.75,25.0,0.25,250.0,308.0,10.0,34.5,154.0,5.0,590.5,0.0,9.0,103.0,0.0,0.0,18.5,4.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,1.0,0.0,1.5,0.0,0.0,107.5,0.0,0.0,3.0,33.0,0.0,10.0,36.0,0.0,21.0,32.75,0.0,282.75,12.0,0.0,5.0,11.0,52.0,673.75,0.0,23.75
2024-07-01,779.0,193.0,586.0,2.25,1.25,0.0,16.75,10.0,49.0,0.0,4.5,35.5,25.0,0.75,283.5,304.75,10.5,35.25,165.25,6.0,607.75,0.0,9.25,137.5,0.0,0.0,21.5,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,3.5,1.0,0.0,1.0,0.0,0.0,107.5,0.0,0.0,3.25,34.25,0.0,10.5,34.0,0.0,21.0,27.25,0.0,276.5,12.5,0.0,5.0,11.0,55.5,700.75,0.0,22.75
2024-08-01,804.0,218.4,585.6,1.6,1.6,0.0,17.4,9.6,48.6,0.0,4.6,32.6,24.4,0.4,314.2,304.2,9.6,35.2,164.4,5.6,634.0,0.0,10.0,150.4,0.0,0.0,20.2,8.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,4.0,1.0,0.0,1.0,0.0,0.0,106.6,0.0,0.0,4.0,34.2,0.0,9.6,36.800000000000004,0.0,20.2,39.8,0.0,274.2,12.6,0.0,5.2,13.6,61.6,719.2,0.0,23.2
2024-09-01,803.5,216.75,586.75,2.0,1.0,0.0,18.75,7.5,48.0,0.0,4.5,32.75,23.75,0.0,316.0,306.25,9.0,34.0,162.75,5.5,635.25,0.0,10.0,152.0,0.0,0.0,18.5,6.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,3.25,1.0,0.25,1.0,0.0,0.0,105.75,0.0,0.0,3.0,33.0,0.0,9.0,40.25,0.0,14.5,40.0,0.0,275.25,11.5,0.0,9.5,16.25,64.0,714.75,0.0,24.75
2024-10-01,804.0,218.75,585.25,1.75,2.0,0.25,19.75,8.0,48.75,0.0,4.0,33.5,23.25,0.0,315.5,304.0,9.25,34.0,165.25,4.75,634.0,0.0,10.0,155.25,0.0,0.0,16.75,6.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.5,1.0,0.5,1.0,0.0,0.0,99.75,0.0,0.0,2.0,33.0,0.0,9.25,41.5,0.0,13.25,41.25,0.0,282.5,11.0,0.0,10.0,17.0,61.75,717.5,0.0,24.75
2024-11-01,789.0,205.2,583.8,0.8,1.4,2.0,20.6,7.199999999999999,48.0,0.0,4.0,31.4,24.4,0.0,301.2,303.0,10.0,35.0,167.20000000000002,5.0,616.8,0.0,10.0,140.8,0.0,0.0,18.400000000000002,5.6,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,5.0,1.0,0.0,1.0,0.0,0.0,101.2,0.0,0.0,2.0,34.0,0.0,10.0,43.4,0.0,14.4,39.0,0.0,280.6,11.4,0.0,10.0,18.000000000000004,54.8,708.8,0.0,25.4
2024-12-01,750.5,161.5,589.0,0.0,1.0,2.0,20.0,7.0,46.25,0.0,7.75,30.75,24.75,0.5,260.75,304.0,9.5,36.25,164.25,4.25,582.0,0.0,10.0,114.5,0.0,0.0,17.75,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.75,3.0,1.0,0.0,1.0,0.0,0.0,103.0,0.0,0.0,2.0,35.25,0.0,9.0,43.0,0.0,15.25,24.25,0.0,284.75,12.0,0.0,10.0,18.0,54.0,676.75,0.25,19.5
2025-01-01,790.6,208.4,582.2,0.4,0.4,1.6,19.6,6.2,44.6,0.0,8.4,29.6,23.2,0.4,308.0,302.6,10.8,34.8,167.2,4.4,619.0,0.0,10.0,146.8,0.0,0.0,18.4,6.6,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,3.6,1.0,0.0,1.0,0.0,0.0,103.4,0.0,0.0,2.0,33.8,0.0,9.0,43.6,0.0,15.0,37.6,0.0,280.4,11.2,0.0,10.0,18.6,57.0,702.2,0.0,31.4
2025-02-01,836.25,246.5,589.75,2.5,0.0,1.0,20.0,6.0,48.0,0.0,8.25,30.25,23.5,0.0,348.5,304.0,11.0,33.25,171.5,5.5,659.25,0.0,10.0,174.25,0.0,0.0,18.5,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.25,1.0,0.0,1.0,0.0,0.0,105.5,0.0,0.0,2.0,32.25,0.0,9.0,46.25,0.0,15.0,47.5,0.0,280.0,12.25,0.0,10.5,20.0,55.0,739.25,0.0,42.0
2025-03-01,786.25,194.0,592.25,4.5,0.5,1.0,21.0,6.0,48.25,0.0,9.25,29.25,23.75,0.0,297.75,300.5,11.25,33.25,161.25,5.5,619.5,0.0,10.0,145.75,0.0,0.0,16.5,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,3.25,1.0,0.0,1.25,0.0,0.0,102.5,0.0,0.0,1.75,32.0,0.0,9.25,51.5,0.0,14.75,26.75,0.0,280.5,12.0,0.0,11.0,21.0,54.5,703.5,0.0,28.25
2025-04-01,724.5,138.25,586.25,5.75,1.25,1.75,18.5,6.0,47.25,0.0,11.5,31.0,24.75,0.0,241.5,290.25,12.0,33.0,154.25,5.5,564.75,0.0,10.0,110.5,0.0,0.0,15.5,6.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,100.25,0.0,0.0,1.0,32.0,0.0,11.0,53.5,0.0,16.75,11.25,0.0,274.75,11.75,0.0,9.0,21.0,48.5,659.0,0.0,17.0
2025-05-01,689.6,116.2,573.4,4.4,1.6,2.0,19.6,5.2,44.6,0.0,15.200000000000001,33.0,24.6,0.0,213.8,282.2,11.2,32.2,153.2,3.2,533.2,0.0,10.0,91.2,0.0,0.0,14.6,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,0.0,1.0,0.0,1.0,0.0,0.0,94.6,0.0,0.0,1.6,31.2,0.0,10.2,54.0,0.0,17.8,8.799999999999999,0.0,269.4,11.4,0.0,7.8,20.4,45.6,629.6,0.0,14.4
2025-06-01,686.5,132.75,553.75,3.0,1.0,2.0,20.5,6.5,40.5,0.0,13.25,35.5,24.0,0.5,224.5,272.25,12.0,31.0,157.75,4.25,524.5,0.0,10.0,93.75,0.0,0.0,13.5,6.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,3.0,1.0,0.0,1.5,0.0,0.25,91.25,0.0,0.0,1.25,29.5,0.0,11.0,48.0,0.0,18.0,21.25,0.0,260.5,9.5,0.0,7.0,20.75,42.75,628.75,0.0,15.0
2025-07-01,707.25,166.75,540.5,1.25,0.0,2.0,17.75,8.25,40.5,1.0,13.0,39.25,23.25,1.0,253.75,263.25,12.0,31.0,165.0,5.25,537.0,0.0,9.75,116.25,0.0,1.0,14.75,6.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,3.75,1.0,0.5,2.0,0.0,1.0,91.75,0.0,0.0,1.0,29.0,0.0,11.0,42.25,0.0,17.25,31.0,0.0,253.25,9.5,0.0,7.0,16.5,49.25,639.5,0.0,18.5
2025-08-01,717.4,179.0,538.4,1.0,0.2,2.0,15.0,9.0,38.8,0.8,15.4,40.0,24.0,0.4,272.4,256.0,12.0,30.4,177.6,5.6,534.2,0.0,9.0,126.2,0.0,0.8,14.4,6.8,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8,4.0,1.0,1.0,2.0,0.0,2.0,95.2,0.0,0.0,1.6,28.4,0.0,11.0,42.6,0.0,18.0,32.8,0.0,242.2,10.0,0.0,7.0,13.6,59.6,640.4,0.0,17.400000000000002
